period,exportImportType,coalRankId,coalRankDescription,countryId,countryDescription,customsDistrictId,customsDistrictDescription,price,quantity,price-units,quantity-units
Q1 2024,Exports,STM,Steam Coal,MX,Mexico,TOT,Total,224.21,4192,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,MX,Mexico,SD_CA,"San Diego, CA",181.83,84,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,MX,Mexico,NO_AZ,"Nogales, AZ",429.27,30,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,MX,Mexico,LA_TX,"Laredo, TX",273.47,2689,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,MX,Mexico,EP_TX,"El Paso, TX",126.96,1389,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,MY,Malaysia,TOT,Total,86.43,1281,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,MY,Malaysia,NO_VA,"Norfolk, VA",w,1281,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,KE,Kenya,TOT,Total,246.82,22,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,KE,Kenya,HG_TX,"Houston-Galveston, TX",246.82,22,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,TOT,Total,124.04,1095576,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,SE_WA,"Seattle, WA",31.75,347721,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,SF_CA,"San Francisco, CA",95.32,133322,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,PH_PA,"Philadelphia, PA",217.72,38581,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,NO_VA,"Norfolk, VA",w,194907,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,LA_CA,"Los Angeles, CA",227.91,295088,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,BO_MA,"Boston, MA",3719.5,2,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,JP,Japan,BA_MD,"Baltimore, MD",232.16,85955,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,ID,Indonesia,TOT,Total,125.31,85472,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,ID,Indonesia,NO_VA,"Norfolk, VA",w,176,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,ID,Indonesia,LA_CA,"Los Angeles, CA",319.1,86,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,ID,Indonesia,BA_MD,"Baltimore, MD",125.19,85210,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,IN,India,TOT,Total,89.77,4563537,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,IN,India,NO_VA,"Norfolk, VA",w,89504,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,IN,India,NY_NY,"New York City, NY",391.05,93,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,IN,India,NO_LA,"New Orleans, LA",97.83,1157400,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,IN,India,HG_TX,"Houston-Galveston, TX",86.18,10688,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,IN,India,BA_MD,"Baltimore, MD",87.16,3305852,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,HN,Honduras,TOT,Total,90.72,36376,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,HN,Honduras,NO_LA,"New Orleans, LA",90.72,36376,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,DE,"Germany, Federal Republic of",TOT,Total,93.24,286678,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,DE,"Germany, Federal Republic of",NO_VA,"Norfolk, VA",w,286568,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,DE,"Germany, Federal Republic of",HG_TX,"Houston-Galveston, TX",255.11,110,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FR,France,TOT,Total,176.31,387847,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FR,France,PH_PA,"Philadelphia, PA",122.47,10472,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FR,France,NO_VA,"Norfolk, VA",w,343203,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FR,France,MO_AL,"Mobile, AL",w,34172,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FI,Finland,TOT,Total,245.51,111855,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FI,Finland,NO_VA,"Norfolk, VA",w,33434,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,FI,Finland,MO_AL,"Mobile, AL",w,78421,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,EG,Egypt,TOT,Total,89,766034,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,EG,Egypt,NO_LA,"New Orleans, LA",89.59,576879,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,EG,Egypt,BA_MD,"Baltimore, MD",87.2,189155,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,DO,Dominican Republic,TOT,Total,73.33,190480,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,DO,Dominican Republic,NO_LA,"New Orleans, LA",82.55,53306,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,DO,Dominican Republic,BA_MD,"Baltimore, MD",69.75,137174,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,HR,Croatia,TOT,Total,220.71,309254,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,HR,Croatia,NO_VA,"Norfolk, VA",w,309254,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CN,China,TOT,Total,160.7,2361768,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CN,China,NO_VA,"Norfolk, VA",w,704810,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CN,China,NY_NY,"New York City, NY",478.29,14,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CN,China,NO_LA,"New Orleans, LA",145.15,62610,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CN,China,MO_AL,"Mobile, AL",w,428433,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CN,China,BA_MD,"Baltimore, MD",174.43,1165901,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CL,Chile,TOT,Total,109.11,80870,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CL,Chile,NY_NY,"New York City, NY",491.4,20,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CL,Chile,NO_LA,"New Orleans, LA",108.86,80789,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CL,Chile,HG_TX,"Houston-Galveston, TX",313.97,61,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,TOT,Total,146.02,434099,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,SE_WA,"Seattle, WA",264.93,26890,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,PO_ME,"Portland, ME",104.21,59885,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,PE_ND,"Pembina, ND",378.01,4185,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,OTH,Other Ports,46.84,2782,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,OG_NY,"Ogdensburg, NY",332.69,9966,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,GB,United Kingdom,TOT,Total,316.91,340,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,GB,United Kingdom,MO_AL,"Mobile, AL",316.91,340,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,PE,Peru,TOT,Total,212.5,39929,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,PE,Peru,NO_LA,"New Orleans, LA",212.5,39929,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,NL,Netherlands,TOT,Total,72.16,388,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,NL,Netherlands,CL_OH,"Cleveland, OH",72.16,388,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,MX,Mexico,TOT,Total,66.25,354,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,MX,Mexico,LA_TX,"Laredo, TX",66.25,354,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,JP,Japan,TOT,Total,65.96,1509,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,JP,Japan,CL_OH,"Cleveland, OH",65.96,1509,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,IE,Ireland,TOT,Total,265.83,120,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,IE,Ireland,LA_CA,"Los Angeles, CA",265.83,120,dollars per short ton,short tons
Q1 2024,Imports,STM,Steam Coal,GR,Greece,TOT,Total,316.92,12,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,FR,France,TOT,Total,188.44,44644,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,FR,France,PH_PA,"Philadelphia, PA",122.47,10472,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,FR,France,MO_AL,"Mobile, AL",w,34172,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,EG,Egypt,TOT,Total,87.29,705407,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,EG,Egypt,NO_LA,"New Orleans, LA",87.32,516252,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,EG,Egypt,BA_MD,"Baltimore, MD",87.2,189155,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,DO,Dominican Republic,TOT,Total,73.33,190480,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,DO,Dominican Republic,NO_LA,"New Orleans, LA",82.55,53306,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,DO,Dominican Republic,BA_MD,"Baltimore, MD",69.75,137174,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,HR,Croatia,TOT,Total,86.21,193,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,HR,Croatia,NO_VA,"Norfolk, VA",w,193,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CN,China,TOT,Total,85.77,651600,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CN,China,NO_VA,"Norfolk, VA",w,339283,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CN,China,NY_NY,"New York City, NY",478.29,14,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CN,China,BA_MD,"Baltimore, MD",87.76,312303,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CL,Chile,TOT,Total,109.11,80870,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CL,Chile,NY_NY,"New York City, NY",491.4,20,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CL,Chile,NO_LA,"New Orleans, LA",108.86,80789,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CL,Chile,HG_TX,"Houston-Galveston, TX",313.97,61,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,TOT,Total,143.42,416141,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,SE_WA,"Seattle, WA",264.93,26890,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,PO_ME,"Portland, ME",104.21,59885,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,PE_ND,"Pembina, ND",378.01,4185,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,OTH,Other Ports,46.84,2782,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,OG_NY,"Ogdensburg, NY",333.87,8438,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,NO_LA,"New Orleans, LA",91.44,69019,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,MI_MN,"Minneapolis, MN",324.86,26782,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,GF_MT,"Great Falls, MT",648.18,411,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,DE_MI,"Detroit, MI",224.54,10213,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,BU_NY,"Buffalo, NY",209.57,2299,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,CA,Canada,BA_MD,"Baltimore, MD",115.66,205237,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,TOT,Total,128.91,249091,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,SA_GA,"Savannah, GA",86.55,198,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,PH_PA,"Philadelphia, PA",272.27,8841,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,NO_VA,"Norfolk, VA",w,35472,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,NO_LA,"New Orleans, LA",117.93,82673,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,MI_FL,"Miami, FL",4149.5,2,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,BR,Brazil,BA_MD,"Baltimore, MD",123.96,121905,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,AR,Argentina,TOT,Total,221.33,148640,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,AR,Argentina,MO_AL,"Mobile, AL",w,87981,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,AR,Argentina,HG_TX,"Houston-Galveston, TX",518.22,32,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,AR,Argentina,BA_MD,"Baltimore, MD",113.05,60627,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,AG,Antigua and Barbuda,TOT,Total,329.08,13,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,AG,Antigua and Barbuda,MI_FL,"Miami, FL",329.08,13,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,TOT,Total,92.66,12478937,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,TA_FL,"Tampa, FL",1971.31,29,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SE_WA,"Seattle, WA",37.91,1335667,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SA_GA,"Savannah, GA",104.9,201,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SF_CA,"San Francisco, CA",95.32,133322,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,SD_CA,"San Diego, CA",181.83,84,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,PO_ME,"Portland, ME",104.21,59885,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,NO_LA,"New Orleans, LA",91.44,69019,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,MI_MN,"Minneapolis, MN",324.86,26782,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,GF_MT,"Great Falls, MT",648.18,411,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,DE_MI,"Detroit, MI",215.01,10912,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,CL_OH,"Cleveland, OH",200.44,15731,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,BU_NY,"Buffalo, NY",209.57,2299,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,CA,Canada,BA_MD,"Baltimore, MD",115.66,205237,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,TOT,Total,184.18,2221398,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,SA_GA,"Savannah, GA",86.55,198,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,PH_PA,"Philadelphia, PA",272.27,8841,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,NO_VA,"Norfolk, VA",w,1485353,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,NO_LA,"New Orleans, LA",117.93,82673,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,MO_AL,"Mobile, AL",w,267698,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,MI_FL,"Miami, FL",4149.5,2,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BR,Brazil,BA_MD,"Baltimore, MD",161.54,376633,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BE,Belgium,TOT,Total,202.71,217644,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BE,Belgium,NO_VA,"Norfolk, VA",w,195598,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,BE,Belgium,MO_AL,"Mobile, AL",w,22046,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AT,Austria,TOT,Total,262.53,208752,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AT,Austria,MO_AL,"Mobile, AL",w,208752,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AU,Australia,TOT,Total,174.47,47,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AU,Australia,NO_LA,"New Orleans, LA",174.47,47,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AR,Argentina,TOT,Total,245.28,271927,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AR,Argentina,MO_AL,"Mobile, AL",w,211268,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AR,Argentina,HG_TX,"Houston-Galveston, TX",518.22,32,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AR,Argentina,BA_MD,"Baltimore, MD",113.05,60627,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AG,Antigua and Barbuda,TOT,Total,329.08,13,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AG,Antigua and Barbuda,MI_FL,"Miami, FL",329.08,13,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,TOT,Total,153.34,26805627,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,TA_FL,"Tampa, FL",1971.31,29,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,SE_WA,"Seattle, WA",37.91,1335667,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,SA_GA,"Savannah, GA",104.9,201,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,SF_CA,"San Francisco, CA",95.32,133322,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,SD_CA,"San Diego, CA",181.83,84,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,PO_ME,"Portland, ME",104.21,59885,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,PH_PA,"Philadelphia, PA",155.99,122265,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,PE_ND,"Pembina, ND",378.01,4185,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,OTH,Other Ports,46.84,2782,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",332.69,9966,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,11214691,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,NO_AZ,"Nogales, AZ",429.27,30,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,NY_NY,"New York City, NY",396.3,282,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,NO_LA,"New Orleans, LA",92.55,3325370,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,MO_AL,"Mobile, AL",w,2896783,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,MI_MN,"Minneapolis, MN",324.86,26782,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,MI_FL,"Miami, FL",1313.7,50,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,LA_CA,"Los Angeles, CA",227.95,295181,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,LA_TX,"Laredo, TX",265.2,2936,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,HG_TX,"Houston-Galveston, TX",132.82,153516,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,GF_MT,"Great Falls, MT",648.18,411,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,EP_TX,"El Paso, TX",126.96,1389,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,DE_MI,"Detroit, MI",215.01,10912,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,CL_OH,"Cleveland, OH",200.44,15731,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,BU_NY,"Buffalo, NY",209.57,2299,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,BO_MA,"Boston, MA",3719.5,2,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TOT,All; Non-United States,BA_MD,"Baltimore, MD",132.92,7190876,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,TR,Turkey,TOT,Total,224.39,905938,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CA,Canada,DE_MI,"Detroit, MI",75.76,699,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CA,Canada,CL_OH,"Cleveland, OH",200.44,15731,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BR,Brazil,TOT,Total,191.16,1972307,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BR,Brazil,NO_VA,"Norfolk, VA",w,1449881,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BR,Brazil,MO_AL,"Mobile, AL",w,267698,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BR,Brazil,BA_MD,"Baltimore, MD",179.52,254728,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BE,Belgium,TOT,Total,202.71,217644,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BE,Belgium,NO_VA,"Norfolk, VA",w,195598,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,BE,Belgium,MO_AL,"Mobile, AL",w,22046,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,AT,Austria,TOT,Total,262.53,208752,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,AT,Austria,MO_AL,"Mobile, AL",w,208752,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,AU,Australia,TOT,Total,174.47,47,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,AU,Australia,NO_LA,"New Orleans, LA",174.47,47,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,AR,Argentina,TOT,Total,274.14,123287,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,AR,Argentina,MO_AL,"Mobile, AL",w,123287,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,TOT,Total,206.19,14326690,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",326.18,1528,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,9058435,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,NO_LA,"New Orleans, LA",108.24,376857,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,MO_AL,"Mobile, AL",w,2662650,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,LA_TX,"Laredo, TX",175.16,247,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,DE_MI,"Detroit, MI",75.76,699,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,CL_OH,"Cleveland, OH",200.44,15731,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,BA_MD,"Baltimore, MD",225.61,2210543,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,GB,United Kingdom,TOT,Total,50.8,43486,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,GB,United Kingdom,NO_LA,"New Orleans, LA",50.8,43486,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,SG,Singapore,TOT,Total,492.25,20,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,SG,Singapore,SE_WA,"Seattle, WA",492.25,20,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,RO,Romania,TOT,Total,104.33,44615,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,RO,Romania,NO_LA,"New Orleans, LA",104.33,44615,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,PA,Panama,TOT,Total,1543.97,33,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,PA,Panama,TA_FL,"Tampa, FL",1543.97,33,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,NZ,New Zealand,TOT,Total,261.82,44,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,NZ,New Zealand,NY_NY,"New York City, NY",261.82,44,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,MX,Mexico,TOT,Total,715.4,19894,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,MX,Mexico,SD_CA,"San Diego, CA",590.75,73,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,MX,Mexico,LA_TX,"Laredo, TX",716.44,19738,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,MX,Mexico,EP_TX,"El Paso, TX",576.04,83,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,JP,Japan,TOT,Total,710.52,145,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,JP,Japan,SE_WA,"Seattle, WA",654.48,125,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,JP,Japan,LA_CA,"Los Angeles, CA",1060.8,20,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,GT,Guatemala,TOT,Total,598.09,44,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,GT,Guatemala,SA_GA,"Savannah, GA",605.45,22,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,GT,Guatemala,NO_LA,"New Orleans, LA",590.73,22,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,SV,El Salvador,TOT,Total,561.32,116,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,SV,El Salvador,NO_LA,"New Orleans, LA",561.32,116,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,DO,Dominican Republic,TOT,Total,133.64,110,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,DO,Dominican Republic,MI_FL,"Miami, FL",133.64,110,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CN,China,TOT,Total,237.19,42,dollars per short ton,short tons
